age,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,score,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other
16,1,2,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14.33,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
18,2,4,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,7.0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
16,2,1,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,5.0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
16,1,1,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,7.33,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
16,2,3,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,9.33,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
16,4,4,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,8.0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
18,4,4,1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2,5.67,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16,3,4,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,8.0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
17,4,4,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15.0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
17,4,1,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13.67,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
16,2,2,4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,9.67,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
17,2,2,1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5,9.0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
16,4,4,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,11.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
17,3,3,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,8.67,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
17,1,1,3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,10.0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
16,2,1,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,8.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
16,2,1,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,15.0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
16,4,4,1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0,11.67,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
15,1,2,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,10.0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
15,2,2,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,13.67,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
15,2,1,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12.33,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
16,2,2,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,11.0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
16,4,1,2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8,9.67,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
17,3,2,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,10.33,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
17,2,2,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,10.33,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
16,4,4,2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1,11.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
17,4,4,3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2,8.67,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
17,1,3,2,1,0,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2,11.67,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
17,3,4,1,2,1,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8,8.33,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
17,4,4,1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0,14.67,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
16,4,1,1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0,10.67,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
17,1,1,1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,10.67,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
17,4,2,2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0,17.67,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
16,2,2,2,2,0,0,1,0,0,0,1,1,1,4,1,2,2,2,5,0,12.67,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17,3,2,2,2,0,0,1,1,0,1,1,1,0,4,1,2,2,2,1,0,13.33,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
19,1,1,1,2,2,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2,9.33,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
17,1,0,1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,11.33,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
17,1,1,2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3,10.33,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
16,1,2,1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5,13.33,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
16,1,2,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,10.0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17,3,1,2,2,3,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2,8.67,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
17,2,2,2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,10.33,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,1,0,3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0,12.33,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
17,1,1,2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,9.67,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
18,1,1,2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6,9.67,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16,2,2,1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,12.0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
17,2,2,1,1,1,0,0,0,1,1,1,0,1,1,2,1,2,3,5,0,2.33,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
16,3,2,2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,10.0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
16,1,1,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,9.67,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,1,1,2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,8.33,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
18,3,2,1,1,1,0,0,0,0,1,0,1,0,2,3,1,2,2,5,0,1.33,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
19,3,2,2,1,3,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4,8.67,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
18,3,3,1,2,2,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,6.67,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
16,2,2,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,7.67,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
19,2,1,2,1,3,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4,8.67,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
16,3,2,2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8,5.67,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
17,1,1,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,8.67,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20,1,1,2,1,1,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12,9.67,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18,4,3,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,10.33,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
18,3,2,2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8,10.0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
19,1,1,3,2,1,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,10.0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
17,3,3,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,9.0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,1,3,1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,9.33,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
19,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,9.0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
18,1,2,2,2,2,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2,7.33,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
19,1,1,1,1,0,0,1,0,0,1,0,0,0,1,4,4,1,1,5,0,7.0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,2,2,2,1,1,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0,4.67,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
17,0,0,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10.67,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
17,3,1,2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5,7.67,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
17,4,2,1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0,5.33,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
18,2,2,1,2,1,0,1,0,1,1,1,1,0,2,3,3,1,2,4,3,7.0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
17,4,1,1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0,9.0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17,1,2,1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,9.0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
18,1,1,3,2,2,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3,7.33,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,2,2,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,13.0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
17,3,3,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0,12.0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
18,1,2,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,13.0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
18,4,4,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,2,1,0,18.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
18,4,4,1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3,17.0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
17,4,2,2,2,0,0,1,0,0,1,1,1,0,4,3,3,1,2,4,0,17.67,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,2,2,3,2,1,0,0,0,1,1,1,0,1,4,3,3,1,1,4,0,3.0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,1,2,2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8,10.67,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
18,4,4,3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5,13.0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
17,1,1,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,13.0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
18,2,2,2,2,0,0,1,0,0,0,1,1,1,1,3,1,1,1,2,4,8.67,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,2,2,2,3,0,0,0,0,0,1,1,1,1,5,4,5,1,4,3,0,12.0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
18,4,2,1,2,0,0,0,0,1,1,1,1,1,5,3,1,1,1,5,0,1.67,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
18,1,1,3,2,1,0,0,0,0,1,0,0,0,4,4,2,1,2,2,2,9.67,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
19,1,1,2,1,1,0,0,0,0,1,0,0,0,5,5,5,2,3,2,0,1.67,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
17,4,2,2,4,0,0,0,0,0,1,1,1,1,4,2,3,3,1,5,0,18.0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
17,2,1,2,2,0,0,0,0,1,1,1,1,1,5,3,3,1,2,2,5,11.33,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
18,1,1,1,2,0,0,0,0,0,1,1,0,1,5,2,3,1,2,3,2,9.67,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
18,1,2,2,2,0,0,1,0,0,1,0,0,0,4,1,1,1,1,4,0,11.33,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
19,1,1,2,2,3,0,1,0,1,1,0,0,1,3,5,4,1,4,1,0,2.67,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
18,2,2,2,3,0,0,0,0,0,1,1,1,1,4,2,1,1,1,4,5,14.33,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
17,4,3,2,2,1,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,10.67,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
18,3,3,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,10.0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
17,4,4,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,2,12.0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
17,3,2,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,0,14.67,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
18,1,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,13.67,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
18,1,1,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,18.0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18,1,2,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,15.33,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,3,3,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,6,12.67,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
17,4,4,1,2,0,0,1,0,1,1,1,1,1,2,3,4,1,1,1,4,14.67,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
17,1,2,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,13.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18,1,3,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,0,9.0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,4,4,2,3,0,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,15.67,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
17,1,1,3,1,1,0,1,0,0,1,1,1,1,5,2,1,1,2,1,0,8.33,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
18,2,3,2,1,0,0,1,0,0,1,1,1,1,5,2,3,1,2,4,0,10.0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
18,4,4,3,2,0,0,1,0,0,0,1,1,1,3,2,2,4,2,5,0,4.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
18,1,2,3,1,0,0,1,0,1,1,0,1,1,4,3,3,2,3,3,3,9.67,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
17,2,2,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,11.0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
17,1,2,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,4,8.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
18,4,4,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,16.33,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
18,1,1,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,4,11.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
19,1,1,2,2,1,0,1,0,0,1,1,1,1,4,3,3,1,1,3,4,8.0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
18,4,4,1,2,0,0,0,0,1,1,1,1,0,5,4,3,3,4,2,1,13.67,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
18,3,3,1,2,0,0,0,0,0,1,1,1,1,4,1,3,1,2,1,1,16.0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
17,3,1,1,2,0,0,1,0,1,0,1,1,0,4,5,4,2,3,1,10,8.67,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
18,4,4,1,2,0,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,18.0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
18,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,4.67,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
17,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,4,15.0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
19,1,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,4.33,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
18,4,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,0,4.67,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
18,2,2,2,3,0,0,0,0,0,1,1,0,0,5,3,3,1,3,4,0,15.33,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
17,4,3,2,2,0,0,0,0,0,1,1,1,0,5,5,4,1,1,1,0,8.67,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
18,4,4,3,1,0,0,1,0,1,1,1,1,1,4,4,3,2,2,5,4,8.67,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
19,2,3,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,4,10.33,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
18,3,1,1,2,0,0,1,0,0,1,1,1,0,4,3,4,1,1,1,4,15.33,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
18,1,1,2,2,0,0,0,0,1,1,1,0,0,1,1,1,1,1,5,6,10.67,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
17,3,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,6,10.0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
18,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,4,10.67,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
